group,group_value,domain,primary_failure_mode,count,pct_all,pct_agent_failures,total_simulations,agent_failure_count,lang,agent_llm,run
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,tool_error_loop,186,54.4,55.4,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,missing_required_write,94,27.5,28.0,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,wrong_write_arguments_or_state,3,0.9,0.9,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,non_action_assertion_failure,1,0.3,0.3,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,dialogue_or_action_loop,3,0.9,0.9,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,max_steps_or_dialogue_loop,11,3.2,3.3,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,success,38,11.1,,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,credential_or_identifier_hallucination,66,19.3,21.7,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,tool_error_loop,42,12.3,13.8,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,missing_required_write,175,51.2,57.6,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,wrong_write_arguments_or_state,5,1.5,1.6,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,premature_refusal_or_policy_misread,5,1.5,1.6,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,dialogue_or_action_loop,9,2.6,3.0,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,wrong_read_arguments,1,0.3,0.3,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / azure/kimi-k2.5,retail,max_steps_or_dialogue_loop,1,0.3,0.3,342,304,id,azure/kimi-k2.5,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,success,189,55.3,,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,tool_error_loop,34,9.9,22.2,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,missing_required_write,61,17.8,39.9,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,wrong_write_arguments_or_state,34,9.9,22.2,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,premature_refusal_or_policy_misread,21,6.1,13.7,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,non_action_assertion_failure,1,0.3,0.7,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / id / openrouter/qwen/qwen3.6-35b-a3b,retail,wrong_read_arguments,2,0.6,1.3,342,153,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / th / Qwen3-235B-A22B-Instruct-2507-FP8,retail,success,3,0.9,,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / th / Qwen3-235B-A22B-Instruct-2507-FP8,retail,non_agent_infrastructure,152,44.4,,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / th / Qwen3-235B-A22B-Instruct-2507-FP8,retail,credential_or_identifier_hallucination,5,1.5,2.7,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / th / Qwen3-235B-A22B-Instruct-2507-FP8,retail,tool_error_loop,95,27.8,50.8,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / th / Qwen3-235B-A22B-Instruct-2507-FP8,retail,missing_required_write,35,10.2,18.7,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / th / Qwen3-235B-A22B-Instruct-2507-FP8,retail,premature_refusal_or_policy_misread,3,0.9,1.6,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / th / Qwen3-235B-A22B-Instruct-2507-FP8,retail,translated_identifier_lookup_failure,35,10.2,18.7,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / th / Qwen3-235B-A22B-Instruct-2507-FP8,retail,dialogue_or_action_loop,2,0.6,1.1,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / th / Qwen3-235B-A22B-Instruct-2507-FP8,retail,max_steps_or_dialogue_loop,12,3.5,6.4,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / th / azure/gpt-5-mini,retail,success,111,32.5,,342,231,th,azure/gpt-5-mini,
by_domain_language_agent,retail / th / azure/gpt-5-mini,retail,tool_error_loop,21,6.1,9.1,342,231,th,azure/gpt-5-mini,
by_domain_language_agent,retail / th / azure/gpt-5-mini,retail,missing_required_write,55,16.1,23.8,342,231,th,azure/gpt-5-mini,
by_domain_language_agent,retail / th / azure/gpt-5-mini,retail,wrong_write_arguments_or_state,40,11.7,17.3,342,231,th,azure/gpt-5-mini,
by_domain_language_agent,retail / th / azure/gpt-5-mini,retail,premature_refusal_or_policy_misread,61,17.8,26.4,342,231,th,azure/gpt-5-mini,
by_domain_language_agent,retail / th / azure/gpt-5-mini,retail,translated_identifier_lookup_failure,49,14.3,21.2,342,231,th,azure/gpt-5-mini,
by_domain_language_agent,retail / th / azure/gpt-5-mini,retail,non_action_assertion_failure,5,1.5,2.2,342,231,th,azure/gpt-5-mini,
by_domain_language_agent,retail / th / azure/kimi-k2.5,retail,success,124,36.3,,342,218,th,azure/kimi-k2.5,
by_domain_language_agent,retail / th / azure/kimi-k2.5,retail,credential_or_identifier_hallucination,2,0.6,0.9,342,218,th,azure/kimi-k2.5,
by_domain_language_agent,retail / th / azure/kimi-k2.5,retail,tool_error_loop,7,2.0,3.2,342,218,th,azure/kimi-k2.5,
by_domain_language_agent,retail / th / azure/kimi-k2.5,retail,missing_required_write,120,35.1,55.0,342,218,th,azure/kimi-k2.5,
by_domain_language_agent,retail / th / azure/kimi-k2.5,retail,wrong_write_arguments_or_state,19,5.6,8.7,342,218,th,azure/kimi-k2.5,
by_domain_language_agent,retail / th / azure/kimi-k2.5,retail,premature_refusal_or_policy_misread,40,11.7,18.3,342,218,th,azure/kimi-k2.5,
by_domain_language_agent,retail / th / azure/kimi-k2.5,retail,translated_identifier_lookup_failure,21,6.1,9.6,342,218,th,azure/kimi-k2.5,
by_domain_language_agent,retail / th / azure/kimi-k2.5,retail,non_action_assertion_failure,5,1.5,2.3,342,218,th,azure/kimi-k2.5,
by_domain_language_agent,retail / th / azure/kimi-k2.5,retail,dialogue_or_action_loop,3,0.9,1.4,342,218,th,azure/kimi-k2.5,
by_domain_language_agent,retail / th / azure/kimi-k2.5,retail,wrong_read_arguments,1,0.3,0.5,342,218,th,azure/kimi-k2.5,
by_domain_language_agent,retail / th / openrouter/qwen/qwen3.6-35b-a3b,retail,success,77,22.5,,342,222,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / th / openrouter/qwen/qwen3.6-35b-a3b,retail,non_agent_infrastructure,43,12.6,,342,222,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / th / openrouter/qwen/qwen3.6-35b-a3b,retail,credential_or_identifier_hallucination,56,16.4,25.2,342,222,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / th / openrouter/qwen/qwen3.6-35b-a3b,retail,tool_error_loop,38,11.1,17.1,342,222,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / th / openrouter/qwen/qwen3.6-35b-a3b,retail,missing_required_write,59,17.3,26.6,342,222,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / th / openrouter/qwen/qwen3.6-35b-a3b,retail,wrong_write_arguments_or_state,14,4.1,6.3,342,222,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / th / openrouter/qwen/qwen3.6-35b-a3b,retail,premature_refusal_or_policy_misread,17,5.0,7.7,342,222,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / th / openrouter/qwen/qwen3.6-35b-a3b,retail,translated_identifier_lookup_failure,31,9.1,14.0,342,222,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / th / openrouter/qwen/qwen3.6-35b-a3b,retail,non_action_assertion_failure,4,1.2,1.8,342,222,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / th / openrouter/qwen/qwen3.6-35b-a3b,retail,wrong_read_arguments,3,0.9,1.4,342,222,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / tl / azure/gpt-5-mini,retail,success,167,48.8,,342,175,tl,azure/gpt-5-mini,
by_domain_language_agent,retail / tl / azure/gpt-5-mini,retail,tool_error_loop,33,9.6,18.9,342,175,tl,azure/gpt-5-mini,
by_domain_language_agent,retail / tl / azure/gpt-5-mini,retail,missing_required_write,66,19.3,37.7,342,175,tl,azure/gpt-5-mini,
by_domain_language_agent,retail / tl / azure/gpt-5-mini,retail,wrong_write_arguments_or_state,57,16.7,32.6,342,175,tl,azure/gpt-5-mini,
by_domain_language_agent,retail / tl / azure/gpt-5-mini,retail,premature_refusal_or_policy_misread,7,2.0,4.0,342,175,tl,azure/gpt-5-mini,
by_domain_language_agent,retail / tl / azure/gpt-5-mini,retail,non_action_assertion_failure,11,3.2,6.3,342,175,tl,azure/gpt-5-mini,
by_domain_language_agent,retail / tl / azure/gpt-5-mini,retail,wrong_read_arguments,1,0.3,0.6,342,175,tl,azure/gpt-5-mini,
by_domain_language_agent,retail / tl / azure/kimi-k2.5,retail,success,12,3.5,,342,330,tl,azure/kimi-k2.5,
by_domain_language_agent,retail / tl / azure/kimi-k2.5,retail,credential_or_identifier_hallucination,20,5.8,6.1,342,330,tl,azure/kimi-k2.5,
by_domain_language_agent,retail / tl / azure/kimi-k2.5,retail,tool_error_loop,21,6.1,6.4,342,330,tl,azure/kimi-k2.5,
by_domain_language_agent,retail / tl / azure/kimi-k2.5,retail,missing_required_write,272,79.5,82.4,342,330,tl,azure/kimi-k2.5,
by_domain_language_agent,retail / tl / azure/kimi-k2.5,retail,dialogue_or_action_loop,6,1.8,1.8,342,330,tl,azure/kimi-k2.5,
by_domain_language_agent,retail / tl / azure/kimi-k2.5,retail,language_drift,7,2.0,2.1,342,330,tl,azure/kimi-k2.5,
by_domain_language_agent,retail / tl / azure/kimi-k2.5,retail,unclassified_failure,4,1.2,1.2,342,330,tl,azure/kimi-k2.5,
by_domain_language_agent,retail / tl / openrouter/qwen/qwen3.6-35b-a3b,retail,non_agent_infrastructure,6,1.8,,342,336,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / tl / openrouter/qwen/qwen3.6-35b-a3b,retail,credential_or_identifier_hallucination,213,62.3,63.4,342,336,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / tl / openrouter/qwen/qwen3.6-35b-a3b,retail,tool_error_loop,49,14.3,14.6,342,336,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / tl / openrouter/qwen/qwen3.6-35b-a3b,retail,missing_required_write,57,16.7,17.0,342,336,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / tl / openrouter/qwen/qwen3.6-35b-a3b,retail,dialogue_or_action_loop,17,5.0,5.1,342,336,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / vi / azure/kimi-k2.5,retail,success,172,50.3,,342,138,vi,azure/kimi-k2.5,
by_domain_language_agent,retail / vi / azure/kimi-k2.5,retail,non_agent_infrastructure,32,9.4,,342,138,vi,azure/kimi-k2.5,
by_domain_language_agent,retail / vi / azure/kimi-k2.5,retail,tool_error_loop,14,4.1,10.1,342,138,vi,azure/kimi-k2.5,
by_domain_language_agent,retail / vi / azure/kimi-k2.5,retail,missing_required_write,64,18.7,46.4,342,138,vi,azure/kimi-k2.5,
by_domain_language_agent,retail / vi / azure/kimi-k2.5,retail,wrong_write_arguments_or_state,26,7.6,18.8,342,138,vi,azure/kimi-k2.5,
by_domain_language_agent,retail / vi / azure/kimi-k2.5,retail,premature_refusal_or_policy_misread,31,9.1,22.5,342,138,vi,azure/kimi-k2.5,
by_domain_language_agent,retail / vi / azure/kimi-k2.5,retail,non_action_assertion_failure,3,0.9,2.2,342,138,vi,azure/kimi-k2.5,
by_domain_language_agent,retail / vi / openrouter/qwen/qwen3.6-35b-a3b,retail,non_agent_infrastructure,12,3.5,,342,330,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / vi / openrouter/qwen/qwen3.6-35b-a3b,retail,credential_or_identifier_hallucination,139,40.6,42.1,342,330,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / vi / openrouter/qwen/qwen3.6-35b-a3b,retail,tool_error_loop,106,31.0,32.1,342,330,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / vi / openrouter/qwen/qwen3.6-35b-a3b,retail,missing_required_write,67,19.6,20.3,342,330,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / vi / openrouter/qwen/qwen3.6-35b-a3b,retail,dialogue_or_action_loop,17,5.0,5.2,342,330,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / vi / openrouter/qwen/qwen3.6-35b-a3b,retail,max_steps_or_dialogue_loop,1,0.3,0.3,342,330,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / zh / openrouter/qwen/qwen3.6-35b-a3b,retail,success,129,37.7,,342,213,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / zh / openrouter/qwen/qwen3.6-35b-a3b,retail,credential_or_identifier_hallucination,84,24.6,39.4,342,213,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / zh / openrouter/qwen/qwen3.6-35b-a3b,retail,tool_error_loop,30,8.8,14.1,342,213,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / zh / openrouter/qwen/qwen3.6-35b-a3b,retail,missing_required_write,57,16.7,26.8,342,213,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / zh / openrouter/qwen/qwen3.6-35b-a3b,retail,wrong_write_arguments_or_state,19,5.6,8.9,342,213,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / zh / openrouter/qwen/qwen3.6-35b-a3b,retail,premature_refusal_or_policy_misread,13,3.8,6.1,342,213,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / zh / openrouter/qwen/qwen3.6-35b-a3b,retail,non_action_assertion_failure,4,1.2,1.9,342,213,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / zh / openrouter/qwen/qwen3.6-35b-a3b,retail,dialogue_or_action_loop,4,1.2,1.9,342,213,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,retail / zh / openrouter/qwen/qwen3.6-35b-a3b,retail,wrong_read_arguments,2,0.6,0.9,342,213,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / id / azure/gpt-5-mini,telecom,success,170,49.7,,342,172,id,azure/gpt-5-mini,
by_domain_language_agent,telecom / id / azure/gpt-5-mini,telecom,credential_or_identifier_hallucination,50,14.6,29.1,342,172,id,azure/gpt-5-mini,
by_domain_language_agent,telecom / id / azure/gpt-5-mini,telecom,tool_error_loop,8,2.3,4.7,342,172,id,azure/gpt-5-mini,
by_domain_language_agent,telecom / id / azure/gpt-5-mini,telecom,missing_required_write,17,5.0,9.9,342,172,id,azure/gpt-5-mini,
by_domain_language_agent,telecom / id / azure/gpt-5-mini,telecom,wrong_write_arguments_or_state,5,1.5,2.9,342,172,id,azure/gpt-5-mini,
by_domain_language_agent,telecom / id / azure/gpt-5-mini,telecom,missing_user_device_instruction,91,26.6,52.9,342,172,id,azure/gpt-5-mini,
by_domain_language_agent,telecom / id / azure/gpt-5-mini,telecom,non_action_assertion_failure,1,0.3,0.6,342,172,id,azure/gpt-5-mini,
by_domain_language_agent,telecom / id / openrouter/qwen/qwen3.6-35b-a3b,telecom,non_agent_infrastructure,5,1.5,,342,337,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / id / openrouter/qwen/qwen3.6-35b-a3b,telecom,credential_or_identifier_hallucination,3,0.9,0.9,342,337,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / id / openrouter/qwen/qwen3.6-35b-a3b,telecom,tool_error_loop,285,83.3,84.6,342,337,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / id / openrouter/qwen/qwen3.6-35b-a3b,telecom,missing_required_write,5,1.5,1.5,342,337,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / id / openrouter/qwen/qwen3.6-35b-a3b,telecom,missing_user_device_instruction,43,12.6,12.8,342,337,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / id / openrouter/qwen/qwen3.6-35b-a3b,telecom,translated_identifier_lookup_failure,1,0.3,0.3,342,337,id,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / th / azure/gpt-5-mini,telecom,non_agent_infrastructure,243,71.1,,342,99,th,azure/gpt-5-mini,
by_domain_language_agent,telecom / th / azure/gpt-5-mini,telecom,credential_or_identifier_hallucination,66,19.3,66.7,342,99,th,azure/gpt-5-mini,
by_domain_language_agent,telecom / th / azure/gpt-5-mini,telecom,tool_error_loop,2,0.6,2.0,342,99,th,azure/gpt-5-mini,
by_domain_language_agent,telecom / th / azure/gpt-5-mini,telecom,missing_required_write,3,0.9,3.0,342,99,th,azure/gpt-5-mini,
by_domain_language_agent,telecom / th / azure/gpt-5-mini,telecom,missing_user_device_instruction,28,8.2,28.3,342,99,th,azure/gpt-5-mini,
by_domain_language_agent,telecom / th / openrouter/qwen/qwen3.6-35b-a3b,telecom,non_agent_infrastructure,53,15.5,,341,288,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / th / openrouter/qwen/qwen3.6-35b-a3b,telecom,credential_or_identifier_hallucination,6,1.8,2.1,341,288,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / th / openrouter/qwen/qwen3.6-35b-a3b,telecom,tool_error_loop,188,55.1,65.3,341,288,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / th / openrouter/qwen/qwen3.6-35b-a3b,telecom,missing_required_write,6,1.8,2.1,341,288,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / th / openrouter/qwen/qwen3.6-35b-a3b,telecom,missing_user_device_instruction,71,20.8,24.7,341,288,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / th / openrouter/qwen/qwen3.6-35b-a3b,telecom,translated_identifier_lookup_failure,17,5.0,5.9,341,288,th,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / tl / Qwen3-235B-A22B-Instruct-2507-FP8,telecom,tool_error_loop,1,100.0,100.0,1,1,tl,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,telecom / vi / openrouter/qwen/qwen3.6-35b-a3b,telecom,non_agent_infrastructure,8,2.3,,342,334,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / vi / openrouter/qwen/qwen3.6-35b-a3b,telecom,credential_or_identifier_hallucination,283,82.7,84.7,342,334,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / vi / openrouter/qwen/qwen3.6-35b-a3b,telecom,tool_error_loop,51,14.9,15.3,342,334,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / zh / Qwen3-235B-A22B-Instruct-2507-FP8,telecom,missing_user_device_instruction,1,100.0,100.0,1,1,zh,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,telecom / zh / openrouter/qwen/qwen3.6-35b-a3b,telecom,non_agent_infrastructure,1,0.3,,342,341,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / zh / openrouter/qwen/qwen3.6-35b-a3b,telecom,credential_or_identifier_hallucination,120,35.1,35.2,342,341,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / zh / openrouter/qwen/qwen3.6-35b-a3b,telecom,tool_error_loop,204,59.6,59.8,342,341,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / zh / openrouter/qwen/qwen3.6-35b-a3b,telecom,missing_required_write,7,2.0,2.1,342,341,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,telecom / zh / openrouter/qwen/qwen3.6-35b-a3b,telecom,missing_user_device_instruction,10,2.9,2.9,342,341,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_run,2026-05-15-03-03-58_telecom_tl_qwen3-235b-a22b-2507_Qwen3-235B-A22B-Instruct-2507-FP8,,tool_error_loop,1,100.0,100.0,1,1,,,2026-05-15-03-03-58_telecom_tl_qwen3-235b-a22b-2507_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-15-03-08-24_telecom_zh_qwen3-235b-a22b-2507_Qwen3-235B-A22B-Instruct-2507-FP8,,missing_user_device_instruction,1,100.0,100.0,1,1,,,2026-05-15-03-08-24_telecom_zh_qwen3-235b-a22b-2507_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,success,38,11.1,,342,304,,,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,credential_or_identifier_hallucination,66,19.3,21.7,342,304,,,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,tool_error_loop,42,12.3,13.8,342,304,,,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,missing_required_write,175,51.2,57.6,342,304,,,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,wrong_write_arguments_or_state,5,1.5,1.6,342,304,,,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,premature_refusal_or_policy_misread,5,1.5,1.6,342,304,,,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,dialogue_or_action_loop,9,2.6,3.0,342,304,,,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,wrong_read_arguments,1,0.3,0.3,342,304,,,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,max_steps_or_dialogue_loop,1,0.3,0.3,342,304,,,2026-05-16-14-01-15_retail_id_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,success,124,36.3,,342,218,,,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,credential_or_identifier_hallucination,2,0.6,0.9,342,218,,,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,tool_error_loop,7,2.0,3.2,342,218,,,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,missing_required_write,120,35.1,55.0,342,218,,,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,wrong_write_arguments_or_state,19,5.6,8.7,342,218,,,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,premature_refusal_or_policy_misread,40,11.7,18.3,342,218,,,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,translated_identifier_lookup_failure,21,6.1,9.6,342,218,,,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,non_action_assertion_failure,5,1.5,2.3,342,218,,,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,dialogue_or_action_loop,3,0.9,1.4,342,218,,,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
by_run,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8,,wrong_read_arguments,1,0.3,0.5,342,218,,,2026-05-16-18-39-31_retail_th_kimi-k2.5_Qwen3-235B-A22B-Instruct-2507-FP8
